Uniprot_Id,Gene_Symbol,Description,Group_ID,Set5 Peptides,Collapsed,Parsimony,MCF10A (repeat 3),MDA-MB-175VII,BT-474,BT-483,EFM-19,EVSA-T,HCC1187,MDA-MB-415,PDX1206,Old Bridge5,New Bridge5,Uniprot_Id_prefix
Q15056,EIF4H,IF4H_HUMAN Eukaryotic translation initiation factor 4H,4813,39,C,UR,51.653246887959156,73.08247379957916,79.99402692137696,58.44851579498136,48.09408456995581,142.34844256129014,106.22663169284489,52.394651724091695,62.488777663208765,77.66230769230769,83.26653531073966,Q15056
Q9BPX6-3,MICU1,"MICU1_HUMAN Isoform 3 of Calcium uptake protein 1, mitochondrial",4814,18,C,UR,158.21803277860744,178.85591671730535,144.01369088666002,83.13572792377794,165.09429589002295,89.23850229493952,150.11025041134639,130.19021325864674,211.0571183507644,124.69444444444444,141.86633310433913,Q9BPX6
Q86Y39,NDUFA11,NDUAB_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,4815,9,C,UR,124.91588413618014,155.19928431869752,81.19761898187208,51.03802875480729,107.51989848606796,137.88737296491152,60.45104489081205,70.10062431770962,101.48577385615636,96.58911111111111,70.28168877912344,Q86Y39
Q9NV64,TMEM39A,TM39A_HUMAN Transmembrane protein 39A,4816,6,C,UR,116.43634434733397,108.50328819019597,66.90376854105138,49.22192647705876,111.67527676448175,76.68807770022192,68.43994479341694,116.34942891757436,119.31945135236272,99.71966666666667,83.16815297137731,Q9NV64
Q99567,NUP88,NUP88_HUMAN Nuclear pore complex protein Nup88,4817,47,C,UR,160.51850476468388,88.61740302536259,160.67797097340036,71.63870521673827,138.45256653440185,137.94451888650326,126.36245715732137,99.44172787974449,119.91383223185163,185.62723404255317,142.75334017740673,Q99567
P42702,LIFR,LIFR_HUMAN Leukemia inhibitory factor receptor,4818,2,C,UR,26.45929852765799,21.11778833785121,29.565259102505454,48.744113990188346,18.320920357158748,36.075520316445775,35.49534423497741,82.17193936511306,24.43956186002297,43.89695,55.49580956003722,P42702
Q6UB98,ANKRD12,ANR12_HUMAN Ankyrin repeat domain-containing protein 12,4819,7,C,UR,85.92226019211711,65.53772262928577,162.6866246228398,64.88531315144222,57.2968948343669,89.9343182119368,156.36423239252537,67.47022847949601,153.3936047605758,86.43871428571428,97.02135935188888,Q6UB98
Q8N5N7,MRPL50,"RM50_HUMAN 39S ribosomal protein L50, mitochondrial",4820,19,C,UR,142.46454007291993,92.70196141522241,130.33446938806748,83.91419943136633,112.73705836746136,160.8929502112162,77.81378884878248,73.15864848955839,122.18389804559517,129.5363157894737,96.1027772200542,Q8N5N7
Q5R372-3,RABGAP1L,RBG1L_HUMAN Isoform 3 of Rab GTPase-activating protein 1-like,4821,9,C,UR,50.690465975565225,138.65985460195327,84.66218237607781,168.1978322277502,208.6963656211612,132.1129439981212,146.3223776369302,75.89591587983774,73.92130359260499,128.6977777777778,112.96725114568231,Q5R372
Q9Y3P9,RABGAP1,RBGP1_HUMAN Rab GTPase-activating protein 1,4821,55,C,UR,43.17618117520367,122.07676992901328,258.44778032477967,173.72384586027846,166.5451491530751,126.5047435497671,115.67344716601147,90.92385732339505,103.20218000865272,109.42636363636363,112.72230376792972,Q9Y3P9
Q5R372-5,RABGAP1L,RBG1L_HUMAN Isoform 5 of Rab GTPase-activating protein 1-like,4821,6,C,UR,88.84712157475367,152.52664004746313,105.3141013940268,164.13432732417613,164.1325651236609,136.676573392509,136.87587474146812,98.54529061401715,92.23731000614066,84.61733333333333,108.64659417065201,Q5R372
O00303,EIF3F,EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F,4822,30,C,UR,180.9026595367302,117.76743812691976,117.4816007638237,110.8768612370171,119.67543566672562,160.50349812804117,135.89352237737384,139.12961239631423,129.80800953225628,157.98433333333332,151.11749231628684,O00303
P56282,POLE2,DPOE2_HUMAN DNA polymerase epsilon subunit 2,4823,15,C,UR,95.02114976443386,45.65343393362604,122.84229168366697,88.78975205285165,101.1566213601044,179.6489751490562,59.6571333088051,79.4059971297693,100.14141144384321,87.80733333333333,81.96818598635446,P56282
P21810,BGN,PGS1_HUMAN Biglycan,4824,19,C,UR,16.547780347697163,23.360160647998107,17.325473474803122,367.9984911276391,88.90859717064713,18.871163180214392,507.22964689595904,20.217266917093767,34.53915340437104,36.50173684210527,46.869546346501416,P21810
Q8N2K0-2,ABHD12,ABD12_HUMAN Isoform 2 of Monoacylglycerol lipase ABHD12,4825,27,C,UR,46.00646934025785,138.21115172774262,88.88650003687607,149.53788526467477,68.02402484286459,38.057979962678324,40.70839075794979,133.37346838493096,84.4456405732501,80.44666666666666,78.82494960578924,Q8N2K0
Q96IF1,AJUBA,AJUBA_HUMAN LIM domain-containing protein ajuba,4826,5,C,UR,193.03229366585117,16.140126113482168,75.34290555374733,21.588790639634247,98.0257022834293,31.123606336806915,49.65644257156201,18.530437220019863,55.27157356556598,162.6396,165.26421960815043,Q96IF1
Q8NBJ7,SUMF2,SUMF2_HUMAN Sulfatase-modifying factor 2,4827,13,C,UR,130.5000848283732,100.15053075368377,144.75754100811673,357.54724343212524,153.32916881961324,111.86903259528334,107.99538726044362,145.06232476734283,58.32398869863533,143.89,138.57574245855557,Q8NBJ7
Q8NBK3,SUMF1,SUMF1_HUMAN Sulfatase-modifying factor 1,4828,3,C,UR,124.47385527673529,50.906585500799274,52.64603376314327,162.90511312316633,90.85125165681438,29.35746312325249,67.1622604042173,38.45810645119724,129.2399320342589,77.59566666666667,56.99326870157098,Q8NBK3
Q8NBK3-3,SUMF1,SUMF1_HUMAN Isoform 3 of Sulfatase-modifying factor 1,4828,5,C,UR,191.4684963052287,82.68328217160229,106.36473584842639,226.65284785911928,146.3134496974981,65.02752533659785,114.99988166880104,79.97905016258747,210.60092494332557,124.5402,134.79866251308292,Q8NBK3
Q9Y3A4,RRP7A,RRP7A_HUMAN Ribosomal RNA-processing protein 7 homolog A,4829,30,C,UR,283.34072529537804,48.3162330522559,91.85969161365627,61.3861724189602,130.60493244139727,153.64906789339875,72.55275238610199,61.94328139378,133.78389452113348,162.322,165.34171508561505,Q9Y3A4
Q15464,SHB,SHB_HUMAN SH2 domain-containing adapter protein B,4830,4,C,UR,75.61673370956542,94.49586532638654,51.344793055129536,115.84083764512859,71.17687199743456,49.66516462112517,52.59294865022364,49.9022218105951,220.30336314805353,86.198,115.87860390930383,Q15464
Q6N063,OGFOD2,OGFD2_HUMAN 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,4831,4,C,UR,23.37054405030472,129.77353772929592,96.82617510276316,136.39844776470113,93.61956812762824,165.77686641416847,49.12508581709434,126.85442249713863,80.88028033878504,65.58175,78.44892753321618,Q6N063
P35556,FBN2,FBN2_HUMAN Fibrillin-2,4832,3,C,UR,484.12517507583556,14.683058461073724,27.208811498365566,11.097372732204391,14.697465228488163,11.658821699034602,44.4057956834575,16.770005418065782,19.543213800171955,106.69099999999999,86.79329568518007,P35556
P17813,ENG,EGLN_HUMAN Endoglin,4833,12,C,UR,347.47373600932343,15.540354723568168,6.7998669532745675,62.53797584185109,59.99544100248566,10.20226775492734,116.58147379280727,7.237378277678399,41.787146267978656,200.41166666666666,192.6511672382691,P17813
Q9P0R6,GSKIP,GSKIP_HUMAN GSK3-beta interaction protein,4834,1,C,UR,22.035891394136968,154.27108802439142,181.78636692059607,156.62851917303888,94.73234102806722,257.79946442738054,203.0737692888297,106.14433353925219,67.30012146283148,134.91,91.06397179248292,Q9P0R6
Q04446,GBE1,"GLGB_HUMAN 1,4-alpha-glucan-branching enzyme",4835,30,C,UR,88.46882184408409,145.70452528196344,67.80434075936735,74.68309483645486,123.19050580153674,104.28851688102603,66.77330218518243,58.59515915378727,80.6032274965181,399.89666666666665,453.1682448916053,Q04446
Q8TEA7,TBCK,TBCK_HUMAN TBC domain-containing protein kinase-like protein,4836,12,C,UR,174.38887472179422,151.59321718243524,193.5898933022325,237.81691042816755,183.13562761601807,119.41752077401658,163.57363286088767,114.31364442869526,160.92488185817814,147.53833333333333,140.4318690879582,Q8TEA7
Q14696,MESDC2,MESD_HUMAN LDLR chaperone MESD,4837,27,C,UR,168.23207113086235,146.79694967262287,78.07389025356322,131.87067885661997,179.40881283461684,90.1446975035927,88.91044578169863,273.9713376344684,146.0034416743968,156.85037037037037,127.74697472663564,Q14696
O15084-1,ANKRD28,ANR28_HUMAN Isoform 3 of Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,4838,28,C,UR,91.25292448492304,129.71521879986452,145.92763168596656,88.22154920155393,202.12873500371362,139.43926560777717,137.91888568354565,88.90169095281772,155.29846779949546,176.17428571428573,141.9964834837126,O15084
Q8N8A2-2,ANKRD44,ANR44_HUMAN Isoform 2 of Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,4838,3,C,UR,84.0317802992647,108.82904221028454,64.05162518002716,112.1013142236781,153.02175013204587,95.21550777072805,63.13392515802786,227.68606988733842,147.1718505561124,105.22333333333334,136.92080601103234,Q8N8A2
P43005,SLC1A1,EAA3_HUMAN Excitatory amino acid transporter 3,4839,5,C,UR,32.804495459927054,127.29212728088923,55.625145216168484,61.31642883774089,46.22417019952018,65.0712578994933,491.1414937831802,32.830120335938275,48.34536757088594,92.8776,58.247292388090955,P43005
P16885,PLCG2,"PLCG2_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",4840,8,C,UR,82.74551027696333,160.5870520813694,79.86838035169214,183.66794799915155,50.09723387171149,90.59542376461162,333.17957088383054,65.13235272760349,67.01280344702582,140.16,126.50546629018939,P16885
O95057,DIRAS1,DIRA1_HUMAN GTP-binding protein Di-Ras1,4841,1,C,UR,20.14171000481751,270.74478990060567,141.70990919646468,287.18101661646904,63.701960847892174,92.31344951027707,117.49685853620066,23.471887145358494,270.1366302282341,28.1886,105.46859118299896,O95057
Q9UGI8,TES,TES_HUMAN Testin,4842,75,C,UR,47.86829565087702,169.9911194496096,85.19373424906175,64.50598274796624,44.89466113938789,98.31905532780699,239.3927028427578,195.6420100003285,66.26545114486446,121.92906666666667,135.47940324279156,Q9UGI8
Q14192,FHL2,FHL2_HUMAN Four and a half LIM domains protein 2,4843,30,C,UR,141.50719117498997,146.3115541386511,26.248797537604467,16.33185178724841,330.5671273859408,8.561364750030156,20.639870362693795,135.08153194900288,33.70724654205037,183.61133333333333,269.64098999062566,Q14192
Q9H553,ALG2,"ALG2_HUMAN Alpha-1,3/1,6-mannosyltransferase ALG2",4844,18,C,UR,118.24300289052722,246.961333163463,78.4113011104378,139.7930841421748,132.09054656343034,95.42840170324045,117.48401103103022,87.01214253921091,138.62121029931566,108.08833333333332,124.9811263146789,Q9H553
P09958,FURIN,FURIN_HUMAN Furin,4845,4,C,UR,107.25943470040198,81.75497921258756,16.202745460747824,72.05703885339736,25.420492649220634,50.75298716164125,80.59095458979843,29.42517262978572,8.542243470862312,56.981750000000005,55.40533260665208,P09958
P02750,LRG1,A2GL_HUMAN Leucine-rich alpha-2-glycoprotein,4846,5,C,UR,17.365791406625895,81.91990418503713,24.861558478132327,73.32690397415739,18.54976694999868,944.5814232076679,68.58197396307607,44.01019105806912,15.597041105431908,39.149800000000006,35.101517510910384,P02750
Q15050,RRS1,RRS1_HUMAN Ribosome biogenesis regulatory protein homolog,4847,30,C,UR,246.1634381192157,56.50424274383436,119.0786420045459,59.10505820648124,79.79591462709992,194.69410837348013,75.45339786595663,60.865493396700764,116.48284447072496,114.971,126.12225049849657,Q15050
Q12841,FSTL1,FSTL1_HUMAN Follistatin-related protein 1,4848,7,C,UR,86.58780187011864,48.207023628456895,81.93545771513757,28.065458791144923,33.22559673986063,32.123607158553476,157.03322034032863,31.61733560529853,63.228209021891196,342.70714285714286,403.3895297773537,Q12841
P14316,IRF2,IRF2_HUMAN Interferon regulatory factor 2,4849,12,C,UR,127.36968198524954,123.40093471204709,154.0813460939928,123.42381030467702,94.31676373419603,84.96065443788989,168.56729752682062,91.13214262974782,120.76906809276738,100.3525,103.63790804466812,P14316
P10914,IRF1,IRF1_HUMAN Interferon regulatory factor 1,4849,3,C,UR,63.52447111128841,122.26463557124691,59.384421255377184,133.11206060540994,79.12442831994952,18.982461729491483,205.3082716255974,75.36999649811642,65.34633594295418,67.42333333333333,100.66249475698616,P10914
Q6ZV73,FGD6,"FGD6_HUMAN FYVE, RhoGEF and PH domain-containing protein 6",4850,4,C,UR,88.00868168694109,89.02756570871568,66.45820397498059,48.580640158220206,76.17445535193674,108.12052446122094,126.97277686537592,130.89788912596927,94.05307044642643,56.368,85.51325987456187,Q6ZV73
Q9P1F3,ABRACL,ABRAL_HUMAN Costars family protein ABRACL,4851,5,C,UR,40.176450157605466,407.72947525387156,189.2800025049673,86.09529876297691,78.73276744014156,90.16616070290316,318.76394741043816,102.77003836533288,147.0026765512111,56.021,51.861586369391084,Q9P1F3
Q13371,PDCL,PHLP_HUMAN Phosducin-like protein,4852,8,C,UR,51.182399949839215,79.47034115200306,132.38337058564338,63.44215507365438,135.69816453813965,178.37119552884013,183.82009655588135,52.79445684089549,66.79422675346042,123.522,106.7543227800848,Q13371
O00622,CYR61,CYR61_HUMAN Protein CYR61,4853,13,C,UR,88.69485606376948,59.2742595865614,38.84533925859346,30.089839088568638,328.70536296750674,55.19772937130491,32.40536111834757,102.46006719814915,64.17159092461513,529.146923076923,328.5236333324795,O00622
Q8WWI5,SLC44A1,CTL1_HUMAN Choline transporter-like protein 1,4854,29,C,UR,128.67261225461988,142.0575301613896,146.01136348455725,82.906272492677,171.50948931450748,87.26267934955366,117.95903645927153,87.56859701051324,86.67330877909814,106.73827586206896,93.31571866545065,Q8WWI5
Q7L5N7,LPCAT2,PCAT2_HUMAN Lysophosphatidylcholine acyltransferase 2,4855,23,C,UR,169.22940648617015,254.07310985797565,9.782389009887543,140.21098123166774,32.82917220169709,48.653670032476214,14.157378145956994,303.6865656527375,21.568806579873105,129.99608695652174,98.36674896104972,Q7L5N7
P02795,MT2A,MT2_HUMAN Metallothionein-2,4856,13,C,UR,373.49013624817354,1.7737446698940509,12.952473430639266,10.646277351314971,2.326819102904613,18.470671440404722,24.467381808350886,37.47073639055274,7.85051542371321,231.62461538461537,231.40993820780963,P02795
P80297,MT1X,MT1X_HUMAN Metallothionein-1X,4856,1,C,UR,36.302205869194246,3.2559914293169268,9.54094636743362,5.420110593512533,10.206456556584332,28.45272492709556,302.04034993008474,118.34192740034415,18.08873158119648,115.62700000000001,134.83131289191323,P80297
Q96QG7,MTMR9,MTMR9_HUMAN Myotubularin-related protein 9,4857,9,C,UR,161.43844790055527,114.52483098523895,83.63603367846025,103.24961475668523,90.32533861961042,83.8646778045965,173.4605910586095,128.3771224084335,85.10258976316021,120.00555555555555,118.61441171445529,Q96QG7
P18031,PTPN1,PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1,4858,61,C,UR,159.22692113234888,111.39698457840956,137.85211110626466,152.8260987373902,146.1814904517355,113.94789501432199,52.64891822730783,74.7859407115278,77.09288279331189,183.88196721311473,147.95335697998865,P18031
P17706,PTPN2,PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2,4859,10,C,UR,111.3423720763204,29.603360567033192,99.17009819260858,30.584037982912623,53.20982661554535,116.70004454843486,160.08826530196367,38.93797712822806,99.52698040000233,93.9893,96.89953859679531,P17706
Q9BQT8,SLC25A21,ODC_HUMAN Mitochondrial 2-oxodicarboxylate carrier,4862,10,C,UR,278.8897606904532,46.57892094433352,442.3608748349871,64.1471513658737,147.12146591576487,144.4193005097084,65.39739861895482,128.32992164724968,201.3676931095563,90.6033,95.99299886168203,Q9BQT8
Q15386,UBE3C,UBE3C_HUMAN Ubiquitin-protein ligase E3C,4863,43,C,UR,64.50270231329627,119.41399394737942,83.89760190006825,107.44002810420162,96.05208244249678,57.575635010458484,56.72337861300949,81.19415320114926,79.43956465656086,97.38697674418606,102.65200428631377,Q15386
Q9GZT4,SRR,SRR_HUMAN Serine racemase,4864,7,C,UR,29.837311855562326,88.6557439628701,91.41887225755531,66.12482377165945,34.69827566926704,44.47698639758533,210.4820537256251,72.19242975063429,39.36190949417268,99.20014285714286,104.18631920544281,Q9GZT4
O43291,SPINT2,SPIT2_HUMAN Kunitz-type protease inhibitor 2,4865,17,C,UR,95.1444397600877,91.81271458135427,189.56746992829736,150.75182859766622,110.63017981397962,148.05228655652763,55.322679801184115,228.2232466571815,83.6974475450122,129.83470588235295,112.62703054731095,O43291
Q9GZP8,IMUP,IMUP_HUMAN Immortalization up-regulated protein,4865,2,C,UR,36.222793488568506,251.8379369763086,139.96741129502112,70.04452280211142,41.00022661205592,3.309431743303786,5.463401573726896,228.44290389338207,19.370407123770164,39.88825,109.7706719719478,Q9GZP8
Q9BZJ4,SLC25A39,S2539_HUMAN Solute carrier family 25 member 39,4866,2,C,UR,69.61394217984046,37.538622898329756,24.272111099035893,44.42868064830214,52.39724361382946,55.951720537347654,30.927767078021922,33.05727120288186,24.679219554490594,53.842,48.5848454891308,Q9BZJ4
Q9Y6I9,TEX264,TX264_HUMAN Testis-expressed sequence 264 protein,4867,27,C,UR,221.67134158269027,107.9130412476626,126.76266345964726,123.48145565847828,97.71074833088878,209.35050770549995,77.04470413137228,39.49465902815853,109.93607274933434,147.20333333333332,141.90312123755936,Q9Y6I9
P08910,ABHD2,ABHD2_HUMAN Abhydrolase domain-containing protein 2,4868,6,C,UR,73.67047667958332,373.86353693556515,69.2976737203497,35.324598512202954,153.62304328618185,42.77320891870146,52.7210222173914,106.54363855685004,83.78699284915423,67.062,68.60267473656383,P08910
Q8N114,SHISA5,SHSA5_HUMAN Protein shisa-5,4869,1,C,UR,19.68112838479313,72.29656084207616,55.74820353915691,72.10944504719492,30.513115841503147,27.719755191443557,12.858457668591413,34.85993202707518,39.02534611936712,37.3132,20.644677183168763,Q8N114
P56277,CMC4,CMC4_HUMAN Cx9C motif-containing protein 4,4870,9,C,UR,75.69820625030434,124.76464301159939,59.71299647606518,44.32679613389851,137.48273383596324,95.57406597285421,34.86887847035845,107.7668317424103,141.76295062871068,64.69822222222223,59.50728230849357,P56277
O95858,TSPAN15,TSN15_HUMAN Tetraspanin-15,4871,16,C,UR,20.89242187945966,164.96637168959623,187.2955379454183,80.92730432002037,128.42048769156156,117.93376710614498,21.51172213778625,399.4599999549948,275.3832105580454,109.278125,86.77366775915132,O95858
O75954,TSPAN9,TSN9_HUMAN Tetraspanin-9,4872,4,C,UR,134.8800692549275,45.345727582233906,81.45978887434542,184.10532300001842,111.35923843578891,70.59489026986141,146.0072390413538,55.69298344185131,128.48931690271817,139.73975000000002,103.67626240534226,O75954
O95391,SLU7,SLU7_HUMAN Pre-mRNA-splicing factor SLU7,4873,24,C,UR,152.45368780263937,68.82713653077606,122.9154341844739,61.52802377059269,105.62251272303799,105.69243532420546,81.6920660798119,88.80384204919567,113.34756952952091,107.06166666666667,133.33098536870511,O95391
Q8WV24,PHLDA1,PHLA1_HUMAN Pleckstrin homology-like domain family A member 1,4874,6,C,UR,117.52981394585825,491.0869850485845,47.88091994500088,34.61501339443025,38.858083808169404,19.02998844167924,52.30733255090344,34.432507883027995,33.742915759951245,516.13,497.6740549507845,Q8WV24
Q99638,RAD9A,RAD9A_HUMAN Cell cycle checkpoint control protein RAD9A,4875,8,C,UR,36.883077634727094,149.93604760332542,142.47504767885843,79.32655122000095,79.0337692114778,134.2467369498984,141.52811695749674,107.59667970935126,98.2157668000241,67.51774999999999,73.97203936965639,Q99638
Q5T9C2,FAM102A,F102A_HUMAN Protein FAM102A,4876,5,C,UR,16.727904709961297,159.46344070765812,118.73279311511315,116.72987128990863,136.1727548225813,31.007984629425764,37.72541418246128,65.80962772551905,40.342378568717194,71.7968,90.17444565838662,Q5T9C2
P62979,RPS27A,RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a,4877,88,C,UR,158.99030983201655,110.53215276423137,155.35119268218116,114.8725051544707,149.10086670164705,164.298918188047,165.30797306170777,109.8214248499882,136.21845686669118,137.34886363636363,164.1593458084229,P62979
P62987,UBA52,RL40_HUMAN Ubiquitin-60S ribosomal protein L40,4877,3,C,UR,82.36101308661266,36.0006191316767,48.80518271284208,40.598382212595155,64.89230141091531,69.86559819646203,47.001634103143616,44.01314390189673,57.011245153472416,38.792,52.81264338809024,P62987
J3QRK5,UBBP4,J3QRK5_HUMAN Protein UBBP4,4877,1,C,UR,73.71985260493284,154.5792423675597,54.60399969754156,97.7142050641579,57.59282240187078,57.29135477563166,60.67574775624293,74.67742040036687,68.58618579857546,56.3236,99.29157222417221,J3QRK5
P03973,SLPI,SLPI_HUMAN Antileukoproteinase,4878,11,C,UR,294.96357855957933,336.0584127476181,20.579060161144653,41.54587879343835,12.193496325690516,180.03147622842832,37.309855787948536,216.95531950036488,55.7467287910058,51.86663636363637,87.76863485856244,P03973
Q9Y282-3,ERGIC3,ERGI3_HUMAN Isoform 3 of Endoplasmic reticulum-Golgi intermediate compartment protein 3,4879,23,C,UR,108.59366767153952,123.11773991069307,70.9653328228978,180.5782268316492,227.62878392016322,88.23263791320824,48.12829048319298,194.13664321421905,73.41698425582443,87.71260869565218,96.61835452630571,Q9Y282
P49642,PRIM1,PRI1_HUMAN DNA primase small subunit,4880,21,C,UR,104.07463172609317,71.57034331620845,267.99099892810045,68.1815276447833,116.21424874403917,211.117307050135,114.30379466187755,93.36163559114952,135.21240090808658,117.84904761904761,133.8375181570343,P49642
Q9HBI6,CYP4F11,CP4FB_HUMAN Cytochrome P450 4F11,4881,7,C,UR,257.5863144314307,62.82824093904286,29.48628508181538,88.43432622900265,44.26068527999639,19.26258215518717,17.35197813502876,336.7004142325472,26.656811165946507,285.65,278.1660544803932,Q9HBI6
Q9HCS2,CYP4F12,CP4FC_HUMAN Cytochrome P450 4F12,4881,11,C,UR,165.05587090045407,299.01356551225325,49.566171960401604,67.79419976581276,39.423980546480756,20.242058781787275,15.715710699732924,279.6394962545282,26.09014259031524,158.2418181818182,194.05250206717318,Q9HCS2
Q6NT55,CYP4F22,CP4FN_HUMAN Cytochrome P450 4F22,4881,4,C,UR,18.48874563182469,10.88089625788891,17.43464575265117,1128.883101195697,115.27119588035532,25.70835683635439,16.27358952268681,30.19853249475097,21.287323493531492,16.013475,18.962346745035187,Q6NT55
Q8NFZ0-2,FBXO18,FBX18_HUMAN Isoform 2 of F-box only protein 18,4882,9,C,UR,64.35940193517197,119.78873435503985,110.30485527128369,185.84059408704118,121.91845928080393,79.13696809432237,144.14365488511083,162.7117614145993,113.96726055019509,110.60955555555557,116.48252118239722,Q8NFZ0
Q9NZU0,FLRT3,FLRT3_HUMAN Leucine-rich repeat transmembrane protein FLRT3,4883,8,C,UR,533.0040302002432,66.24070401027402,29.00630295166161,36.36381563372583,12.048037353466741,15.118062431763843,12.65218294338937,398.00601797652536,18.405932840386402,184.9025,176.29483539351713,Q9NZU0
Q96JI7,SPG11,SPTCS_HUMAN Spatacsin,4884,20,C,UR,110.68374341596702,134.23577581537683,19.10177291628702,130.25746633361123,196.25701130614627,154.00152439344666,108.377217584783,171.29933592121523,130.63662025777845,110.51050000000001,116.18125915282857,Q96JI7
Q8N806,UBR7,UBR7_HUMAN Putative E3 ubiquitin-protein ligase UBR7,4885,24,C,UR,45.79965152669984,107.19603218767442,136.32088901809826,64.15490065267583,110.19098757344935,142.38502077182576,174.4293732453675,90.33101596628997,116.43698404770956,105.97958333333334,106.77796644045765,Q8N806
P24043,LAMA2,LAMA2_HUMAN Laminin subunit alpha-2,4886,1,C,UR,59.40728640337897,61.251867591031214,47.28640311964241,79.77897330000798,59.31947248194998,44.717643866982655,81.66706162287394,41.78800830257184,39.827361087025864,41.6358,39.20799106042112,P24043
Q9UPT9,USP22,UBP22_HUMAN Ubiquitin carboxyl-terminal hydrolase 22,4887,10,C,UR,108.95541623531814,66.2215043627246,240.60188365101055,63.38115406705823,113.54545915696595,114.10005382286911,180.28454342988533,48.350066163618315,132.9222445661271,106.383,130.30058110663782,Q9UPT9
P31327-3,CPS1,"CPSM_HUMAN Isoform 3 of Carbamoyl-phosphate synthase [ammonia], mitochondrial",4887,29,C,UR,302.0905906593478,24.132301827598134,27.204622949797468,41.843431272741114,22.361211415547672,16.984739985750263,20.611540506249444,22.08374276563596,40.99687159128417,592.4965517241379,312.6199166816768,P31327
Q63HN8-4,RNF213,RN213_HUMAN Isoform 2 of E3 ubiquitin-protein ligase RNF213,4887,224,C,UR,45.79737750773663,130.49803300106498,85.5513432124796,122.83933019841352,155.25251511400853,72.30011789352493,271.7974317332582,81.91849692319626,92.47241805546788,86.39508928571429,80.30268650942514,Q63HN8
Q63HN8,RNF213,RN213_HUMAN E3 ubiquitin-protein ligase RNF213,4887,3,C,UR,32.86208938660708,154.12773065602238,68.23043931446459,149.90995318750095,161.2893195762557,67.28657513803795,261.2447031995191,105.10412719088806,78.61857248760033,68.84033333333333,66.61890197058493,Q63HN8
P27708,CAD,PYR1_HUMAN CAD protein,4887,153,C,UR,77.38917555016816,53.241563813751405,120.47000132906918,84.58543560307758,114.17223940682203,113.34678401806755,144.37698825107387,77.34569114145721,80.92048918742715,150.8156862745098,128.29009784195247,P27708
P05556,ITGB1,ITB1_HUMAN Integrin beta-1,4888,69,C,UR,407.3757457975071,81.86201029128155,59.08750066172279,60.26112673517932,45.578116684447835,27.860516393735132,68.05910005319078,89.52514782929468,127.6742170280158,189.12753623188405,210.19358381338142,P05556
P18564,ITGB6,ITB6_HUMAN Integrin beta-6,4888,20,C,UR,467.5112289149031,317.3888936483695,22.72945872131464,40.314942197018375,24.144482611494304,11.933248523505316,16.44801849444764,104.40031015356746,281.83103809716357,102.15700000000001,128.62774091415824,P18564
Q9NPH3,IL1RAP,IL1AP_HUMAN Interleukin-1 receptor accessory protein,4889,12,C,UR,270.12010055160516,65.53583694961573,53.3700037031802,65.43361506493238,43.29302252772553,44.7772852312967,56.34971975587305,131.68844595072605,52.19540761402624,157.2525,141.54644025284762,Q9NPH3
P17026,ZNF22,ZNF22_HUMAN Zinc finger protein 22,4890,4,C,UR,113.73263888893311,255.71770575485883,150.0677859676073,42.16900831837319,224.03371050492837,31.782490315225058,135.97317690943052,85.45135765354851,187.60315560816773,91.637,162.3060657827718,P17026
A8K855,EFCAB7,EFCB7_HUMAN EF-hand calcium-binding domain-containing protein 7,4891,4,C,UR,216.05083049594148,74.28007643040735,47.30961323145001,83.6142299658299,71.85681531097225,48.182201401022816,105.79775973418919,53.66533605101988,134.634120463955,79.85375,100.89606297904021,A8K855
P05161,ISG15,ISG15_HUMAN Ubiquitin-like protein ISG15,4892,19,C,UR,21.63080541163168,27.58827671609969,20.949839812696307,763.4101707282911,39.22610601980808,19.08015669455619,251.9701737400434,90.79041100256877,27.834655433214955,124.61894736842106,114.63502458276321,P05161
Q9BYE2,TMPRSS13,TMPSD_HUMAN Transmembrane protease serine 13,4893,2,C,UR,30.581356306604334,93.04005205095133,221.77187281473192,115.52019448570933,232.17121119090174,143.89560806133696,191.93931833905881,186.88531807449465,375.4262439976781,70.3545,62.607593129652834,Q9BYE2
P58499-2,FAM3B,FAM3B_HUMAN Isoform A of Protein FAM3B,4894,3,C,UR,17.930524307975556,15.869980672579228,252.27685152613245,40.90047305403472,37.59071683097087,147.28421604550843,25.67660628971059,141.2949193530864,17.84417553330284,25.274133333333335,18.9955380186955,P58499
P49184,DNASE1L1,DNSL1_HUMAN Deoxyribonuclease-1-like 1,4895,2,C,UR,88.68564803621382,21.051453555567942,14.342855088020453,47.412385918855264,49.54254727977585,22.60284564060664,18.951884836494912,155.34089278513446,27.37171950832329,65.1245,52.14668711706882,P49184
